year,energy_kbtu,ghg_tons,dc_floor
2021,10122403.6,616.1,Not Available
2021,5529145.8,344.8,Not Available
2021,14054082.4,801.1,Not Available
2021,7914105.2,578.6,Not Available
2021,4695125.9,270.9,Not Available
2021,16235908.1,927.8,Not Available
2021,16418144.8,1146.3,Not Available
2021,29337288.9,1797.8,Not Available
2021,16302794,993.9,Not Available
2021,1479064.2,117.5,Not Available
2021,21527788.3,1435,Not Available
2021,8382636.1,649.6,Not Available
2021,25398785.5,1885.7,Not Available
2021,2493433.4,184.2,Not Available
2021,22905352.1,1701.5,Not Available
2021,0,0,Not Available
2021,61993947.8,3528.5,Not Available
2021,4973771.8,332.9,Not Available
2021,8927990.7,590.8,Not Available
2021,12013041.9,841,Not Available
2021,8314798.8,575.7,Not Available
2021,9214881.5,590.7,Not Available
2021,4367246.1,308.4,Not Available
2021,5644948.5,378.2,Not Available
2021,12934565.8,707.5,Not Available
2021,16135364.8,974,Not Available
2021,9676474.1,540.8,Not Available
2021,7463745.2,560.2,Not Available
2021,4849809.8,371.7,Not Available
2021,9576468.9,558.9,Not Available
2021,5752232.4,323.7,Not Available
2021,8688883.2,493.6,Not Available
2021,8362548.4,476.5,Not Available
2021,24566216.1,1412.2,Not Available
2021,8619666.2,671.8,Not Available
2021,10622153.7,746.7,Not Available
2021,5380879.2,357,Not Available
2021,6197752.2,367.4,Not Available
2021,205830,16.4,Not Available
2021,43986073.2,2519.9,Not Available
2021,5163841.8,314.3,Not Available
2021,5339805.1,321,Not Available
2021,5304931.1,314.5,Not Available
2021,5730543.1,345.4,Not Available
2021,32031765.5,2386.7,Not Available
2021,176586967.7,12013.9,Not Available
2021,25668400.8,1864.3,Not Available
2021,19598605.4,1086.1,Not Available
2021,3410359.9,271,Not Available
2021,17273155.3,1024.2,Not Available
2021,31463202.3,2221.6,Not Available
2021,21286674.1,1520.9,Not Available
2021,16335571.6,1119.5,Not Available
2021,2089902.6,146.4,Not Available
2021,9075694.3,630.7,Not Available
2021,13307970.3,901.6,Not Available
2021,3008428,239.1,Not Available
2021,6547497.2,429.5,Not Available
2021,6737571.4,430.5,Not Available
2021,9240034.2,523.1,Not Available
2021,Not Available,0,Not Available
2021,Not Available,0,Not Available
2021,5258893.8,390,Not Available
2021,2979359.5,219.2,Not Available
2021,9322286.3,641,Not Available
2021,12398436.3,764.8,Not Available
2021,3093749.9,232.8,Not Available
2021,7759659.9,468.2,Not Available
2021,215691500.2,12438.9,Not Available
2021,84533267.3,4577.8,Not Available
2021,90369356,4875.7,Not Available
2021,20748034.9,1353.9,Not Available
2021,24491176.8,1717,Not Available
2021,8305852.8,480.7,Not Available
2021,7577846.4,489.7,Not Available
2021,5344492.5,354.1,Not Available
2021,1297649.2,89.3,Not Available
2021,5810528.3,343.1,Not Available
2021,12412809.8,816.3,Not Available
2021,8937213.8,666.3,Not Available
2021,7572793.3,423.2,Not Available
2021,6286060.8,393.9,Not Available
2021,5869917.3,332.9,Not Available
2021,92637825.3,5833.9,Not Available
2021,13430967.8,1015.4,Not Available
2021,8299611.4,621.5,Not Available
2021,10782055.9,810.9,Not Available
2021,11733918.7,685.9,Not Available
2021,759362.6,59.1,Not Available
2021,983284.2,77.8,Not Available
2021,7136086.8,527,Not Available
2021,3892382,291.5,Not Available
2021,4549703.1,280.4,Not Available
2021,2974568.9,220.7,Not Available
2021,3811294.3,283.4,Not Available
2021,827041.8,47.6,Not Available
2021,572081.5,42.9,Not Available
2021,252374.4,17.1,Not Available
2021,4191187,310.6,Not Available
2021,865316.3,54.2,Not Available
2021,161950817.3,12813.7,Not Available
2021,4405449,250.2,Not Available
2021,7468128.5,502.3,Not Available
2021,20665204.7,1194.1,Not Available
2021,6244494.7,431.1,Not Available
2021,30471124.6,1781.3,Not Available
2021,61364707.7,3707.5,Not Available
2021,52419395.4,2996.6,Not Available
2021,8945312.2,710.8,Not Available
2021,5731938.5,367.2,Not Available
2021,20630758.2,1283.8,Not Available
2021,13501461,809,Not Available
2021,8873111.7,531.6,Not Available
2021,6295559.8,438.8,Not Available
2021,1969312.5,125.9,Not Available
2021,5860821.5,356.8,Not Available
2021,14826951.4,953.6,Not Available
2021,12900388.1,765.6,Not Available
2021,4774367.9,296.8,Not Available
2021,1514739.6,110.9,Not Available
2021,7148850,514.6,Not Available
2021,13321130.7,882.3,Not Available
2021,2992268.2,225.4,Not Available
2021,13954380,958.5,Not Available
2021,5051101,288.9,Not Available
2021,4514586,288.1,Not Available
2021,4103409.7,286.1,Not Available
2021,6120515,383.5,Not Available
2021,21874768,1414.3,Not Available
2021,4291544.5,266.9,Not Available
2021,5019126.2,295.9,Not Available
2021,4897595.8,288.7,Not Available
2021,6875371.5,414.7,Not Available
2021,18520570.1,1104.6,Not Available
2021,7141408.4,497.5,Not Available
2021,3908665.3,272.2,Not Available
2021,4324869.4,294.8,Not Available
2021,12342908.3,785.9,Not Available
2021,3639005.2,206.6,Not Available
2021,4323852.8,252,Not Available
2021,29968926.6,1733.3,Not Available
2021,2443972.1,189.8,Not Available
2021,5760733.1,454.7,Not Available
2021,44652038.9,2935.3,Not Available
2021,1386500,73.6,Not Available
2021,4257063.9,331.1,Not Available
2021,1831202.4,127.3,Not Available
2021,8350294.6,489.4,Not Available
2021,514152842.7,29429,Not Available
2021,9753937,554.2,Not Available
2021,10314528.9,777.8,Not Available
2021,3663194.8,217.3,Not Available
2021,5030872.3,321.4,Not Available
2021,8305815.4,586.4,Not Available
2021,5636257.4,425.3,Not Available
2021,2537633,158,Not Available
2021,4529834.5,345.1,Not Available
2021,6406293.7,389.2,Not Available
2021,7315205.1,544.2,Not Available
2021,5240880.4,310.6,Not Available
2021,15753910,1116.3,Not Available
2021,2449847.7,158,Not Available
2021,4511287.4,350.3,Not Available
2021,7052829.5,547.4,Not Available
2021,4791667.5,303.1,Not Available
2021,22963142.6,1352.3,Not Available
2021,1191709.7,90.1,Not Available
2021,3584087.9,271.5,Not Available
2021,5062243.9,344.3,Not Available
2021,5593797.7,443.8,Not Available
2021,12057231.1,958.1,Not Available
2021,54534425.7,3993.8,Not Available
2021,843541.5,63,Not Available
2021,3804558.4,247.8,Not Available
2021,1083093.5,79.1,Not Available
2021,711228.4,53.8,Not Available
2021,9583783.9,594.9,Not Available
2021,6442672.3,356.7,Not Available
2021,Not Available,Not Available,Not Available
2021,25022399.4,1486.4,Not Available
2021,22483431.2,1329.7,Not Available
2021,3409862.1,268.6,Not Available
2021,3252280,246,Not Available
2021,4528628.4,359.9,Not Available
2021,2902619.9,206.5,Not Available
2021,3155770.7,250.8,Not Available
2021,12589597.4,697,Not Available
2021,12589597.4,697,Not Available
2021,12589597.4,697,Not Available
2021,12589597.4,697,Not Available
2021,12589597.4,697,Not Available
2021,29377362.8,1587.9,Not Available
2021,12589597.4,697,Not Available
2021,11838957.3,637.3,Not Available
2021,12589597.4,697,Not Available
2021,12589597.4,697,Not Available
2021,4354704.4,259.6,Not Available
2021,12589597.4,697,Not Available
2021,5155951.7,360.8,Not Available
2021,5605561,417.3,Not Available
2021,8220231.4,554,Not Available
2021,22193568.1,1410.4,Not Available
2021,5610070.4,324.8,Not Available
2021,4159089.5,255.7,Not Available
2021,4516011.3,288.5,Not Available
2021,17267514.1,1264.3,Not Available
2021,1287390.5,93.6,Not Available
2021,9771652.4,534.2,Not Available
2021,12938613.8,843.8,Not Available
2021,6013561.5,341.7,Not Available
2021,10989056.8,828.6,Not Available
2021,2064669.4,164.1,Not Available
2021,5957600,335.1,Not Available
2021,9001566.9,540.2,Not Available
2021,11594329.8,758.5,Not Available
2021,4710891.5,274.6,Not Available
2021,4244774.3,248.1,Not Available
2021,2353812.2,151.7,Not Available
2021,518769.4,27.8,Not Available
2021,3734957.3,225,Not Available
2021,3410569.4,199.5,Not Available
2021,20224911.2,1511.9,Not Available
2021,7509882.7,459,Not Available
2021,7850816.4,558.1,Not Available
2021,4550079.6,305.3,Not Available
2021,11063650.7,822.7,Not Available
2021,4362451.2,311.9,Not Available
2021,3154435,209.7,Not Available
2021,96741812.1,5568,Not Available
2021,6997073.1,411.9,Not Available
2021,29266240.5,2106.7,Not Available
2021,8835496.6,613.8,Not Available
2021,8752941.8,614.2,Not Available
2021,5073833.7,378.8,Not Available
2021,7469617.1,437,Not Available
2021,4960038.5,313.2,Not Available
2021,12505502.5,763.1,Not Available
2021,7117717.6,492.7,Not Available
2021,4629823.8,343.2,Not Available
2021,1655210.8,97.3,Not Available
2021,13938131.5,908.7,Not Available
2021,8468231.9,571.9,Not Available
2021,7652996.4,431.3,Not Available
2021,6756311,386.8,Not Available
2021,5333842.7,395.2,Not Available
2021,1705589.3,113.6,Not Available
2021,11929692.7,900.6,Not Available
2021,3698462.9,250.9,Not Available
2021,82033890.3,5388.7,Not Available
2021,9075595.5,510.7,Not Available
2021,6017718.8,457.9,Not Available
2021,4485221.5,342,Not Available
2021,9267631.8,699.4,Not Available
2021,2862225.9,222,Not Available
2021,62803271.3,4387.4,Not Available
2021,12117698.5,923.1,Not Available
2021,6453309.8,511.5,Not Available
2021,165588397.2,12082.3,Not Available
2021,10435150.5,744.7,Not Available
2021,19267872.4,1475.4,Not Available
2021,5963838,450.1,Not Available
2021,3663839.5,283.4,Not Available
2021,4804520.7,377.8,Not Available
2021,3234181.9,245.1,Not Available
2021,Not Available,0,Not Available
2021,Not Available,0,Not Available
2021,Not Available,0,Not Available
2021,5429062.4,417.5,Not Available
2021,1899249.6,147.9,Not Available
2021,7813495.8,591.1,Not Available
2021,2794152.2,182.2,Not Available
2021,10768378.5,605.3,Not Available
2021,11965644.7,743,Not Available
2021,6317448,411.8,Not Available
2021,2328699.2,154.7,Not Available
2021,7313969.7,421,Not Available
2021,5399221,308.7,Not Available
2021,2210475,134.7,Not Available
2021,1333554.1,95.8,Not Available
2021,6093929.3,347.8,Not Available
2021,1979954.2,146.7,Not Available
2021,11469620.8,653.4,Not Available
2021,7635118.6,450.8,Not Available
2021,1466893.9,105.5,Not Available
2021,7529165.4,565.2,Not Available
2021,11544160.8,676.4,Not Available
2021,6039976.5,344.2,Not Available
2021,7123075.4,405.6,Not Available
2021,5530977.5,320.7,Not Available
2021,6685177.1,378,Not Available
2021,1320275.2,96.9,Not Available
2021,6002243.3,343.8,Not Available
2021,5801106.7,330.9,Not Available
2021,8986575.3,508.6,Not Available
2021,6881081.8,479,Not Available
2021,8339363.2,493,Not Available
2021,7696153.7,586.1,19500
2021,Not Available,0,Not Available
2021,1587600.1,84.3,Not Available
2021,Not Available,0,Not Available
2021,5620099.9,417.1,Not Available
2021,4263207.5,322.7,Not Available
2021,3619951.8,287.7,Not Available
2021,2634240.7,187.8,Not Available
2021,6949615.7,438,Not Available
2021,5012477.2,379.2,Not Available
2021,7339361.6,438.5,Not Available
2021,6634452,405.5,Not Available
2021,30358721.9,2219.5,Not Available
2021,1687271.4,127.6,Not Available
2021,2884917.1,175.7,Not Available
2021,5928648.7,416.9,Not Available
2021,6200932.7,380.4,Not Available
2021,2985394.4,173.3,Not Available
2021,5198058.1,300.8,Not Available
2021,10216827.8,594.5,Not Available
2021,1432788.8,102.2,Not Available
2021,5022820.2,322.3,Not Available
2021,3307879.7,232.2,Not Available
2021,11898879.1,776.7,Not Available
2021,13050364.2,964.1,Not Available
2021,3828564.8,223.6,Not Available
2021,12396426.2,777.3,Not Available
2021,3876840.7,224.6,Not Available
2021,2833033.2,223.4,Not Available
2021,11096243.7,773.6,Not Available
2021,6844760.5,446.3,Not Available
2021,6075696.8,386.6,Not Available
2021,5194650.7,302.1,Not Available
2021,4260076.8,243.7,Not Available
2021,8908846.7,514.3,Not Available
2021,5454683.8,309.4,Not Available
2021,4335598.1,247.4,Not Available
2021,6457596.8,368.5,Not Available
2021,Not Available,0,Not Available
2021,3315569.2,244,Not Available
2021,3653915.5,256.8,Not Available
2021,3553036.2,267.6,Not Available
2021,7302872.8,539,Not Available
2021,4601669.6,309.8,Not Available
2021,14429735.8,827.1,Not Available
2021,6090831.6,344.4,Not Available
2021,14396473.5,1117.7,Not Available
2021,13772420.5,844.7,Not Available
2021,13650677,1078,Not Available
2021,7739895.9,472.3,Not Available
2021,18953256.5,1215.7,Not Available
2021,2095929.1,165.4,Not Available
2021,2130613.3,140.7,Not Available
2021,12219176.1,795.4,Not Available
2021,7209374.5,389.9,Not Available
2021,40356289.6,2734.7,Not Available
2021,3682897.4,283.7,Not Available
2021,4762516.9,345.1,Not Available
2021,5303671.8,303.6,Not Available
2021,139803921.6,7331.2,58978
2021,3899241.5,263.6,Not Available
2021,15134399.4,877.3,Not Available
2021,15993191.4,929.2,Not Available
2021,49817122.9,3353.1,Not Available
2021,10950426.9,734.2,Not Available
2021,10561028.4,695.1,Not Available
2021,13295814.5,996.8,Not Available
2021,3113218.9,241.3,Not Available
2021,5741895.9,345.1,Not Available
2021,3889933.3,268.8,Not Available
2021,1487372.3,107.8,Not Available
2021,937539.7,74.5,Not Available
2021,6627045,416.7,Not Available
2021,106190322.4,5882.6,Not Available
2021,19001881.7,1251.8,Not Available
2021,8307323.8,660.1,Not Available
2021,9747650.7,551.9,Not Available
2021,13570637.3,1033.9,Not Available
2021,5588919.9,371.3,Not Available
2021,3222495.4,191.6,Not Available
2021,4909051.1,310.8,Not Available
2021,2562048.3,146.9,Not Available
2021,2893398,166.3,Not Available
2021,5941636.2,443.2,Not Available
2021,9925337.2,744.4,Not Available
2021,3023979.5,211.3,Not Available
2021,3152832.8,236,Not Available
2021,1365192.3,91.9,Not Available
2021,9165507.7,716.7,Not Available
2021,5996523.2,423.3,Not Available
2021,10064948.9,586.4,Not Available
2021,4946012,277.1,Not Available
2021,5733062.1,318.7,Not Available
2021,4504574.9,253.9,Not Available
2021,606204.4,45.6,Not Available
2021,1333509.8,93.5,Not Available
2021,7713875.1,474.8,Not Available
2021,4105816.6,234.7,Not Available
2021,724726.2,56.8,Not Available
2021,5777037.4,332.9,Not Available
2021,2505550.8,150.1,Not Available
2021,4562987.5,258.8,Not Available
2021,10247143.4,759.5,Not Available
2021,9827953.8,730.3,Not Available
2021,10324564.6,705.9,Not Available
2021,1177673.9,77.7,Not Available
2021,1177673.9,77.7,Not Available
2021,8912375.7,696.3,Not Available
2021,5013896.2,320.8,Not Available
2021,14117172.1,846.6,Not Available
2021,6819841.1,512.1,Not Available
2021,7606270.2,525.3,Not Available
2021,8068074.5,489.4,Not Available
2021,4470145.6,255.6,Not Available
2021,4873346.8,286,Not Available
2021,2712322.1,160.5,Not Available
2021,751619.1,59.7,Not Available
2021,814795.5,64.7,Not Available
2021,6401861.3,408.3,Not Available
2021,4358306.1,250.5,Not Available
2021,3614225.4,209.4,Not Available
2021,3958579.8,296.4,Not Available
2021,4161953.3,244.5,Not Available
2021,3574355.6,204.5,Not Available
2021,3128840.5,183,Not Available
2021,3188388.4,223.3,Not Available
2021,2988165.9,208.8,Not Available
2021,11005726.9,666.8,Not Available
2021,3170269.4,193.9,Not Available
2021,132305558.4,8867.9,Not Available
2021,47883547.5,3163.3,Not Available
2021,5899915.7,333.1,Not Available
2021,5249058.7,395.7,Not Available
2021,62156.4,4.4,Not Available
2021,3225917.7,186.1,Not Available
2021,13567161.7,1077.3,Not Available
2021,23044371.5,1638.9,Not Available
2021,4981970.4,284.9,Not Available
2021,5175088.9,387.6,Not Available
2021,3555950.5,267.8,Not Available
2021,52082863.9,3743.2,Not Available
2021,5000825.3,332,Not Available
2021,16794823.8,1185.5,Not Available
2021,3574831.9,231.4,Not Available
2021,13428234.2,825.7,Not Available
2021,12154643.6,918.3,Not Available
2021,4869669.2,364.9,Not Available
2021,42974198.9,2477.8,Not Available
2021,4740328.5,293.6,Not Available
2021,20946763.7,1523.9,Not Available
2021,23224122.5,1689.6,Not Available
2021,19026349.5,1384.2,Not Available
2021,39766083.8,2519.7,Not Available
2021,3453147.4,256.1,Not Available
2021,14928922.5,1089.2,Not Available
2021,15246322.5,1112.8,Not Available
2021,11294967.8,819.5,Not Available
2021,1922206.7,148.5,Not Available
2021,1717847.4,136.5,Not Available
2021,4754707.5,268.7,Not Available
2021,4465736,251.3,Not Available
2021,6146577.4,379.3,Not Available
2021,2688068.1,164.3,Not Available
2021,888219.7,70.6,Not Available
2021,1559587.6,123.9,Not Available
2021,10076158.3,574,Not Available
2021,19402167.2,1452.3,Not Available
2021,5615209.5,396.3,Not Available
2021,7586985.7,524.7,Not Available
2021,7148850,514.6,Not Available
2021,4937161.8,200.3,Not Available
2021,11654696.7,770.1,Not Available
2021,6790917.1,393.7,Not Available
2021,6592593.9,398.7,Not Available
2021,42645344.9,2471.2,Not Available
2021,2690014.3,154.9,Not Available
2021,3200150.1,209.1,Not Available
2021,10596014,612.6,Not Available
2021,695365.7,43.8,Not Available
2021,4927748.3,283.7,Not Available
2021,5953143.7,412,Not Available
2021,3252157.6,251.2,Not Available
2021,2955796.1,227.7,Not Available
2021,11953092.1,804.5,Not Available
2021,1999977.6,156.2,Not Available
2021,2906541.5,218.4,Not Available
2021,21961966.2,1411.8,Not Available
2021,2143001.3,131.9,Not Available
2021,27917850.9,1779.7,Not Available
2021,12836579.1,754.2,Not Available
2021,10011666.8,586.4,Not Available
2021,12026121.9,712.1,Not Available
2021,11128628.5,710.3,Not Available
2021,14683489.9,841.6,Not Available
2021,8772364.8,498.7,Not Available
2021,8864765.6,512.2,Not Available
2021,11266495.3,650.7,Not Available
2021,8525225.6,478.1,Not Available
2021,7905434.4,450.3,Not Available
2021,4714931.7,267.1,Not Available
2021,7091853.4,404.3,Not Available
2021,13288698.9,782.4,Not Available
2021,5702507.9,319.7,Not Available
2021,9979451.4,586.7,Not Available
2021,10399787.4,596.2,Not Available
2021,8370099.4,475.1,Not Available
2021,18334944.8,1129.7,Not Available
2021,13156503.2,747.9,Not Available
2021,6007129,336.7,Not Available
2021,6215482.7,360.5,Not Available
2021,4521059.8,254.4,Not Available
2021,6606745.4,370.4,Not Available
2021,5905252.9,333.9,Not Available
2021,9456901.9,543.7,Not Available
2021,7843701.5,451.8,Not Available
2021,5852844,332.8,Not Available
2021,4519325.5,255.7,Not Available
2021,36949584.8,2781.3,Not Available
2021,171473922.3,10547.5,Not Available
2021,52140364.1,3377.4,Not Available
2021,9565604.7,679.3,Not Available
2021,19770725.7,1212.4,Not Available
2021,5600726,428.6,Not Available
2021,8662298.1,515.5,Not Available
2021,7903092.9,503.2,Not Available
2021,7138689.9,445.9,Not Available
2021,26012625.8,1956,Not Available
2021,1496739.6,87.6,Not Available
2021,2959273.6,171.3,Not Available
2021,16885980.4,1082.3,Not Available
2021,1904911,137,Not Available
2021,11487276.8,773,Not Available
2021,2887113.3,229.4,Not Available
2021,4931568.5,299.9,Not Available
2021,39286694.2,2113.9,Not Available
2021,21748716.1,1209.8,Not Available
2021,11078964.6,834,Not Available
2021,4158442.8,294,Not Available
2021,5133667.6,301.5,Not Available
2021,7298415.4,496.7,Not Available
2021,4331061.4,258.7,Not Available
2021,23379794.6,1764.6,Not Available
2021,12789160.9,922.4,Not Available
2021,19249778.1,1101.4,Not Available
2021,6904110.3,389.2,Not Available
2021,6227146.6,358.2,Not Available
2021,7354095.7,439,Not Available
2021,17806297.2,1007.1,Not Available
2021,50859186.8,3330.1,10000
2021,7750985,474.7,Not Available
2021,2457988,189.5,Not Available
2021,7716287.1,463.6,Not Available
2021,3807048.2,236.6,Not Available
2021,5187941.7,312.7,Not Available
2021,11322367,657.3,Not Available
2021,4461562.1,310,Not Available
2021,5904679.9,339.1,Not Available
2021,37352688.7,2278.9,Not Available
2021,14585244.3,1148.8,Not Available
2021,29834115.4,1792,Not Available
2021,29834115.4,1792,Not Available
2021,2359734.7,184.6,Not Available
2021,5920730.8,398.2,Not Available
2021,2627190,208.8,Not Available
2021,997510.2,75.7,Not Available
2021,997510.2,75.7,Not Available
2021,10796973.9,831.9,Not Available
2021,10796973.9,831.9,Not Available
2021,7566978.3,600.7,Not Available
2021,5335738.5,370.5,Not Available
2021,5796472.4,339.2,Not Available
2021,7980917.7,554.1,Not Available
2021,7980917.7,554.1,Not Available
2021,19730036.6,1386.3,Not Available
2021,19730036.6,1386.3,Not Available
2021,4282889.8,275.7,Not Available
2021,4516422.7,338.4,Not Available
2021,5920261.3,438.7,Not Available
2021,6007687.7,445.8,Not Available
2021,4872715.6,273.9,Not Available
2021,21033541.4,1155.3,Not Available
2021,37596808.5,2646.8,Not Available
2021,38224426.7,2822,Not Available
2021,47648242.4,3199.9,Not Available
2021,5199453.6,329.3,Not Available
2021,300098340.9,Not Available,Not Available
2021,1814760.8,140.7,Not Available
2021,3016186,222.6,Not Available
2021,5740130.4,391.1,Not Available
2021,12056937.8,802.3,Not Available
2021,3755222.3,233.8,Not Available
2021,2402356.8,151.1,Not Available
2021,46601136.8,3047.4,Not Available
2021,7011812.5,410.2,Not Available
2021,3952170,239.5,Not Available
2021,4938157.8,290.5,Not Available
2021,47324573.5,2992.8,757
2021,6804869.7,505.8,Not Available
2021,2634917.5,165.6,Not Available
2021,6697263.1,497.5,Not Available
2021,1569498.2,108.6,Not Available
2021,5500981.8,316.3,Not Available
2021,5404048.4,317,Not Available
2021,7968365.6,467.6,Not Available
2021,6576966.1,383.7,Not Available
2021,3407371.2,234.1,Not Available
2021,8110215.4,512.1,Not Available
2021,6487829.3,480.9,Not Available
2021,8877623.3,616.5,Not Available
2021,3353503.2,261.9,Not Available
2021,5446083.9,409.9,Not Available
2021,4549724.9,288.4,Not Available
2021,7547587.6,569,Not Available
2021,10696853.5,711.1,Not Available
2021,1290781.1,102.6,Not Available
2021,6308565.4,357.7,Not Available
2021,4886256.5,280.5,Not Available
2021,4988535.4,286.6,Not Available
2021,3679203.1,213.1,Not Available
2021,5122119.1,303.9,Not Available
2021,9786102.5,578.9,Not Available
2021,4146471.9,243.6,Not Available
2021,19386260.1,1344.9,Not Available
2021,3760674.6,242.4,Not Available
2021,7395801.2,438.4,Not Available
2021,1234937,88,Not Available
2021,9624775.8,565.1,Not Available
2021,5648748.5,332.9,Not Available
2021,10259583.1,594.7,Not Available
2021,7584850.2,443,Not Available
2021,7570320.2,432.4,Not Available
2021,1049776.3,83.4,Not Available
2021,2222706.8,176.6,Not Available
2021,10328793.2,594.9,Not Available
2021,13687577.4,799.5,Not Available
2021,12478152.9,763.6,Not Available
2021,6212890.7,360.8,Not Available
2021,4949386.8,292.9,Not Available
2021,8346571.3,484.7,Not Available
2021,10875302.9,627,Not Available
2021,9853312.3,569.2,Not Available
2021,4681123.7,273.4,Not Available
2021,5181285.7,294.7,Not Available
2021,3212365.3,196.9,Not Available
2021,7456666.4,424.9,Not Available
2021,6537798,419,Not Available
2021,9600696.1,567.7,Not Available
2021,6441295.2,376.6,Not Available
2021,6490712.7,370,Not Available
2021,10680473.7,639.2,Not Available
2021,15167407.8,919.7,Not Available
2021,5348226,306.4,Not Available
2021,9996210.4,565.8,Not Available
2021,12242562.4,692.5,Not Available
2021,5763373,329.6,Not Available
2021,8856938.3,512.9,Not Available
2021,7132781.2,406.3,Not Available
2021,9421767.5,531.1,Not Available
2021,13129859.8,761.4,Not Available
2021,6156982.3,361.1,Not Available
2021,5830345.9,347.8,Not Available
2021,5782520.8,339.6,Not Available
2021,8256104.6,481.3,Not Available
2021,14278069.2,810.5,Not Available
2021,7059180.9,404,Not Available
2021,24144743.7,1401.8,Not Available
2021,5229332.2,397.3,Not Available
2021,6248954.6,467.2,Not Available
2021,8289089.2,609.2,Not Available
2021,5515486.3,410.3,Not Available
2021,2016756.8,128.8,Not Available
2021,5432587,312.3,Not Available
2021,7111330.3,532.3,Not Available
2021,3590364.5,208.5,Not Available
2021,3560468.9,204.6,Not Available
2021,4377766.3,326.3,Not Available
2021,7442777.6,554.4,Not Available
2021,6843652.8,509,Not Available
2021,5428573.5,403.1,Not Available
2021,19925795.5,1329.3,Not Available
2021,15188042.3,995.6,Not Available
2021,4078903.3,249.5,Not Available
2021,2437381.6,178.5,Not Available
2021,4705357.5,268.9,Not Available
2021,16104407.7,1152.8,Not Available
2021,5018100.7,287.6,Not Available
2021,12347554,703.4,Not Available
2021,5928154.4,440.5,Not Available
2021,5718339.6,363.4,Not Available
2021,6635552.2,377.4,Not Available
2021,5488430.2,313.3,Not Available
2021,75707500.3,5238.1,Not Available
2021,75707500.3,5238.1,Not Available
2021,3042870.4,192.3,Not Available
2021,3852157.5,301,Not Available
2021,2758798.8,212.9,Not Available
2021,11913053.6,900,Not Available
2021,41035803.7,2847.4,Not Available
2021,10553399.9,660.6,Not Available
2021,2951972.3,202.5,Not Available
2021,20190809.8,1150.7,Not Available
2021,11712064.6,670.4,Not Available
2021,1494352.8,104,Not Available
2021,8533975.1,474,Not Available
2021,2641263.9,159,Not Available
2021,7086120.8,515.2,Not Available
2021,1211055.1,87,Not Available
2021,5341392.3,400.7,Not Available
2021,Not Available,0,Not Available
2021,6928138.9,398.6,Not Available
2021,4536364.1,333.8,Not Available
2021,3357394.4,247.3,Not Available
2021,2391040.3,178.6,Not Available
2021,4753131.2,275.4,Not Available
2021,4813219.5,273.5,Not Available
2021,1253441.8,89.6,Not Available
2021,40945772.1,2944.8,Not Available
2021,13633719.2,788.8,Not Available
2021,1497362,100.7,Not Available
2021,3940957.4,218.7,Not Available
2021,3053965.3,210.6,Not Available
2021,8214649.1,481.7,Not Available
2021,654907.3,49.8,Not Available
2021,6884274.8,466.3,Not Available
2021,83049348.9,4875.9,Not Available
2021,812831.9,57.4,Not Available
2021,4759222.4,333.7,Not Available
2021,2708939.9,203.2,Not Available
2021,5828965.2,425.1,Not Available
2021,10399387.5,681.2,Not Available
2021,474003.8,32,Not Available
2021,1291026.4,85.4,Not Available
2021,3685619.5,264.2,Not Available
2021,849229.7,55,Not Available
2021,2047474.4,121.4,Not Available
2021,4637676.8,343.9,Not Available
2021,137610999.6,10551,20404
2021,16654716.3,1007.8,Not Available
2021,5797653.1,337,Not Available
2021,5365671.6,312.1,Not Available
2021,3261505,216.2,Not Available
2021,30991574.4,2382.8,Not Available
2021,10012924.5,647.1,Not Available
2021,19259635.4,1138.9,Not Available
2021,10157339.8,640.6,Not Available
2021,2900487.8,194.8,Not Available
2021,62517493.5,3596.4,Not Available
2021,2324744.5,161.8,Not Available
2021,2803180.5,158.1,Not Available
2021,16808850.8,1068.5,Not Available
2021,16991620.3,1037.4,Not Available
2021,26355355.1,1845.7,Not Available
2021,20472194.7,1228.5,Not Available
2021,32462851,2371.8,Not Available
2021,87572463.7,6268.8,Not Available
2021,3048581.6,194.6,Not Available
2021,2750654.9,193.4,Not Available
2021,45843411.3,3103.8,Not Available
2021,5870121.4,341.8,Not Available
2021,28995389.6,2021.6,Not Available
2021,2136852.6,162.6,Not Available
2021,3036190.9,195.6,Not Available
2021,3712471.2,213.2,Not Available
2021,5975952.7,371.4,Not Available
2021,6164266,387.3,Not Available
2021,18709904.4,1392.7,Not Available
2021,4485726.1,296.8,Not Available
2021,3174727.7,228.8,Not Available
2021,10076480.9,572.7,Not Available
2021,4157738.9,261.8,Not Available
2021,10771192.1,629.5,Not Available
2021,3950383.8,262,Not Available
2021,13171660,765.2,Not Available
2021,4136882.8,236.7,Not Available
2021,23669198.6,1627.9,Not Available
2021,Not Available,Not Available,Not Available
2021,14262681.5,1054.7,Not Available
2021,4087451.9,293.9,Not Available
2021,4192987.5,237.1,Not Available
2021,4655576,340,Not Available
2021,25854654.8,1478.1,Not Available
2021,11306901.4,842.2,Not Available
2021,5298769.5,301.3,Not Available
2021,9057982.6,674.3,Not Available
2021,3524926.2,204.1,Not Available
2021,3427230.5,272.3,Not Available
2021,4595261.1,330.1,Not Available
2021,4764864.6,347.4,Not Available
2021,4336441.2,306.1,Not Available
2021,16212802.2,1084.4,Not Available
2021,4691503.5,306.9,Not Available
2021,6117027.2,376.4,Not Available
